frequency_Hz,mag_dB,phase_deg,step_index,step_k
10.0,-0.1446427791861098,-0.29555356136796723,0,0.1
10.069555500567189,-0.14463215285405467,-0.29761005028976434,0,0.1
10.139594797900294,-0.14461909702529055,-0.2996805428705232,0,0.1
10.210121257071936,-0.14460698228837496,-0.3017656031079309,0,0.1
10.281138266560667,-0.14459582174691882,-0.30386533690568734,0,0.1
10.352649238413779,-0.14458562868614297,-0.3059798510075168,0,0.1
10.424657608411218,-0.14456634339307664,-0.3081078177554905,0,0.1
10.497166836230678,-0.1445581258601853,-0.31025220611464377,0,0.1
10.57018040561381,-0.14454755903082483,-0.31241121496585267,0,0.1
10.643701824533608,-0.14453129915091545,-0.3145844559017755,0,0.1
10.71773462536294,-0.14452950701445189,-0.3167749707380235,0,0.1
10.792282365044281,-0.1445119771489546,-0.31897845467560865,0,0.1
10.867348625260592,-0.14450558635704602,-0.32119895883427585,0,0.1
10.942937012607405,-0.14448684494917183,-0.32343311249094775,0,0.1
11.019051158766118,-0.1444691990837308,-0.3256830111164349,0,0.1
11.095694720678463,-0.14446273749937774,-0.32795029759518374,0,0.1
11.172871380722214,-0.14444061303195752,-0.33023101792361353,0,0.1
11.250584846888108,-0.14443977756206788,-0.33253091549158004,0,0.1
11.328838852958,-0.144416594949616,-0.3348434139669773,0,0.1
11.407637158684253,-0.14440465982273434,-0.33717379203691206,0,0.1
11.486983549970367,-0.14438384128052706,-0.3395190392015371,0,0.1
11.566881839052892,-0.14438437691261063,-0.3418840209921073,0,0.1
11.647335864684578,-0.14436598873557818,-0.34426251120845547,0,0.1
11.728349492318808,-0.14435219904503205,-0.34665833386643174,0,0.1
11.809926614295325,-0.14432959336659468,-0.3490694559516921,0,0.1
11.892071150027233,-0.14432169477976653,-0.35149978871965537,0,0.1
11.97478704618931,-0.1443083733590599,-0.3539462059765095,0,0.1
12.05807827690763,-0.14429636297848658,-0.3564099185291894,0,0.1
12.141948843950495,-0.14427896587991168,-0.3588899397768553,0,0.1
12.226402776920713,-0.1442595584758694,-0.36138693649657055,0,0.1
12.31144413344919,-0.14424487552110568,-0.36390215683886684,0,0.1
12.397076999389895,-0.14422821997865026,-0.36643460554129376,0,0.1
12.48330548901615,-0.14421632718372804,-0.36898554853834437,0,0.1
12.570133745218314,-0.1441924263553338,-0.3715522463827489,0,0.1
12.657565939702833,-0.14418004372641383,-0.3741388514356421,0,0.1
12.745606273192656,-0.14416576709855733,-0.3767431953202565,0,0.1
12.834258975629076,-0.14414290054468748,-0.37936422421727617,0,0.1
12.923528306374958,-0.14412825523252404,-0.3820050042492169,0,0.1
13.013418554419374,-0.14411177772647574,-0.3846639068493198,0,0.1
13.10393403858367,-0.14409013102209098,-0.3873404578857911,0,0.1
13.195079107728983,-0.14407005289310626,-0.3900359842133813,0,0.1
13.286858140965156,-0.14405828154629058,-0.3927518472357451,0,0.1
13.379275547861162,-0.1440346898742208,-0.39548453131002864,0,0.1
13.472335768656947,-0.1440160912602002,-0.3982372211030783,0,0.1
13.566043274476765,-0.14399915022184753,-0.4010094522505627,0,0.1
13.660402567544,-0.14397381497505032,-0.40379949063726334,0,0.1
13.755418181397484,-0.14395690016352572,-0.4066106013823178,0,0.1
13.851094681109295,-0.14394171294972782,-0.4094416884048847,0,0.1
13.947436663504105,-0.1439182023554522,-0.4122909818038202,0,0.1
14.044448757380025,-0.1438998259283466,-0.4151611714252458,0,0.1
14.142135623731003,-0.1438731749320103,-0.4180498273146498,0,0.1
14.240501955970773,-0.14385170774263767,-0.42095967721718264,0,0.1
14.33955248015833,-0.14383544977359078,-0.4238908900042859,0,0.1
14.439291955225018,-0.1438042762343112,-0.42683966003312335,0,0.1
14.539725173203164,-0.14379515579040306,-0.42981341646989235,0,0.1
14.640856959456315,-0.14376445516443456,-0.4328036668629883,0,0.1
14.742692172911074,-0.14374914406107783,-0.43581791673547987,0,0.1
14.845235706290554,-0.1437223818233976,-0.43885093388777663,0,0.1
14.94849248634945,-0.14369091277688884,-0.44190419716287904,0,0.1
15.05246747411074,-0.14366819891157062,-0.44498060589455085,0,0.1
15.15716566510405,-0.1436441929246344,-0.4480782679833174,0,0.1
15.26259208960566,-0.14362899922228978,-0.45119943794367345,0,0.1
15.368751812880195,-0.14359577806321416,-0.454338671335767,0,0.1
15.475649935423972,-0.14357814493837506,-0.45750315305217243,0,0.1
15.58329159321007,-0.1435559780131436,-0.46068882294535063,0,0.1
15.69168195793509,-0.1435259487605698,-0.46389510465125383,0,0.1
15.800826237267621,-0.14349816381369856,-0.46712430360456264,0,0.1
15.910729675098453,-0.14347601304597102,-0.47037732630957263,0,0.1
16.02139755179252,-0.14344273428772242,-0.47365068942469385,0,0.1
16.13283518444261,-0.14341851196134672,-0.4769489536578865,0,0.1
16.245047927124794,-0.1433832257786069,-0.48026785739137745,0,0.1
16.358041171155712,-0.1433604201956013,-0.48361277634811156,0,0.1
16.471820345351553,-0.14333333445331473,-0.48698016165190533,0,0.1
16.586390916288924,-0.1433020021939607,-0.49037016775320097,0,0.1
