frequency_Hz,mag_dB,phase_deg,step_index,step_k
10.0,-34.51135184428899,-0.15826054531661637,0,0.1
10.069555500567189,-34.51163886654652,-0.1586937413096808,0,0.1
10.139594797900294,-34.51192674349292,-0.15911775257325914,0,0.1
10.210121257071936,-34.51220876931505,-0.15953155642886813,0,0.1
10.281138266560667,-34.512498395344,-0.1599364192093772,0,0.1
10.352649238413779,-34.51280235295967,-0.16033287213359082,0,0.1
10.424657608411218,-34.51308706322615,-0.16071676270977822,0,0.1
10.497166836230678,-34.513392850394055,-0.1610925046682163,0,0.1
10.57018040561381,-34.5137062909839,-0.1614582838484033,0,0.1
10.643701824533608,-34.51400724586628,-0.1618114320184244,0,0.1
10.71773462536294,-34.514329317957014,-0.16215566949309332,0,0.1
10.792282365044281,-34.51465236856676,-0.16248832016107917,0,0.1
10.867348625260592,-34.51496297890911,-0.1628074503667456,0,0.1
10.942937012607405,-34.51528803249241,-0.16311603411009953,0,0.1
11.019051158766118,-34.515614110546174,-0.16341214196405243,0,0.1
11.095694720678463,-34.515934512636655,-0.1636946294446275,0,0.1
11.172871380722214,-34.51626268752967,-0.16396486094313342,0,0.1
11.250584846888108,-34.516605366597986,-0.16422339574966524,0,0.1
11.328838852958,-34.51694913390081,-0.1644682373005352,0,0.1
11.407637158684253,-34.51728057572788,-0.1646973323209839,0,0.1
11.486983549970367,-34.51762657075223,-0.16491380650859566,0,0.1
11.566881839052892,-34.51798713485002,-0.16511737059606396,0,0.1
11.647335864684578,-34.51834214057937,-0.16530507261089408,0,0.1
11.728349492318808,-34.51869160661876,-0.1654765543084451,0,0.1
11.809926614295325,-34.519048979949034,-0.16563325330079123,0,0.1
11.892071150027233,-34.5194075645458,-0.16577393697274106,0,0.1
11.97478704618931,-34.519780806158906,-0.1659000834633551,0,0.1
12.05807827690763,-34.52016200905269,-0.1660104594566315,0,0.1
12.141948843950495,-34.520531052956294,-0.16610194222217017,0,0.1
12.226402776920713,-34.520901384514964,-0.16617599745970238,0,0.1
12.31144413344919,-34.5212797361402,-0.16623320127790017,0,0.1
12.397076999389895,-34.52167283947076,-0.1662741551279661,0,0.1
12.48330548901615,-34.52206057788765,-0.16629565448492142,0,0.1
12.570133745218314,-34.522449684762144,-0.1662982633666432,0,0.1
12.657565939702833,-34.522853603965174,-0.1662835446558009,0,0.1
12.745606273192656,-34.52324551138585,-0.16624723394253987,0,0.1
12.834258975629076,-34.52364556285541,-0.16619185920718918,0,0.1
12.923528306374958,-34.52405377982933,-0.16611704827258525,0,0.1
13.013418554419374,-34.524463473939626,-0.1660214212875591,0,0.1
13.10393403858367,-34.52488137804738,-0.16590558710279618,0,0.1
13.195079107728983,-34.52529409554924,-0.16576712267649132,0,0.1
13.286858140965156,-34.52572177881349,-0.16560867708475338,0,0.1
13.379275547861162,-34.526144323326896,-0.16542677576781276,0,0.1
13.472335768656947,-34.52656846313203,-0.16522202014868473,0,0.1
13.566043274476765,-34.527000931424645,-0.16499504050163524,0,0.1
13.660402567544,-34.52744175255204,-0.16474543576080908,0,0.1
13.755418181397484,-34.527870828133246,-0.16446959344472398,0,0.1
13.851094681109295,-34.528328430441,-0.1641734968071298,0,0.1
13.947436663504105,-34.52877433974345,-0.16385029291417652,0,0.1
14.044448757380025,-34.52922870505782,-0.16350277542245856,0,0.1
14.142135623731003,-34.52968484631203,-0.1631294229930065,0,0.1
14.240501955970773,-34.530142791236955,-0.16272978872902194,0,0.1
14.33955248015833,-34.53060256799675,-0.1623034223634832,0,0.1
14.439291955225018,-34.53106420520161,-0.1618498703250117,0,0.1
14.539725173203164,-34.531547847167595,-0.16137209428837773,0,0.1
14.640856959456315,-34.53201329185368,-0.16086282468348745,0,0.1
14.742692172911074,-34.53250750313674,-0.16032962106273874,0,0.1
14.845235706290554,-34.53297687482321,-0.15976279199869234,0,0.1
14.94849248634945,-34.533468367953965,-0.1591699923130841,0,0.1
15.05246747411074,-34.533955197306994,-0.1585460915686631,0,0.1
15.15716566510405,-34.53444409880649,-0.15789178275739463,0,0.1
15.26259208960566,-34.534948510145064,-0.1572089992337816,0,0.1
15.368751812880195,-34.535441652799335,-0.1564924608159968,0,0.1
15.475649935423972,-34.53595707202193,-0.155747750238086,0,0.1
15.58329159321007,-34.53646799207968,-0.15496953445660794,0,0.1
15.69168195793509,-34.536981149672485,-0.15415854227900447,0,0.1
15.800826237267621,-34.53748987886641,-0.15331303111383857,0,0.1
15.910729675098453,-34.53801431767164,-0.15243627414093472,0,0.1
16.02139755179252,-34.53854109963618,-0.15152529066980922,0,0.1
16.13283518444261,-34.53907026131006,-0.1505795869758085,0,0.1
16.245047927124794,-34.53958844105456,-0.14959607642111758,0,0.1
16.358041171155712,-34.540129173749115,-0.148580729401537,0,0.1
16.471820345351553,-34.540672398400154,-0.14752919213238888,0,0.1
16.586390916288924,-34.54120475739976,-0.14643831014917924,0,0.1
16.70175838856748,-34.5417597816282,-0.1453142088979723,0,0.1
16.817928305074386,-34.54231071783786,-0.14415108743685834,0,0.1
16.93490624725064,-34.54286430487195,-0.14294977025378325,0,0.1
17.052697835359233,-34.543413887294136,-0.14170838237890965,0,0.1
17.17130872875518,-34.543979596928494,-0.14043053294317268,0,0.1
17.290744626157405,-34.544534690434396,-0.13911020963596823,0,0.1
17.411011265922586,-34.54511938608891,-0.13775526940382973,0,0.1
17.53211442632081,-34.54568016239869,-0.1363540116203826,0,0.1
17.654059925813208,-34.54625723651721,-0.13491436118447053,0,0.1
17.776853623331515,-34.546850651088086,-0.13343588216622068,0,0.1
17.900501418559564,-34.547413592662714,-0.13190797843649496,0,0.1
18.02500925221672,-34.54799966112703,-0.13034167557885182,0,0.1
18.150383106343334,-34.54858212792922,-0.12873067393860504,0,0.1
18.27662900458813,-34.54918781246317,-0.12708038415847814,0,0.1
