frequency_Hz,mag_dB,phase_deg,step_index,step_k
10.0,-0.28060650069125986,-0.566786673382263,0,0.1
10.069555500567189,-0.280600551586513,-0.5707319873927134,0,0.1
10.139594797900294,-0.2805694974851953,-0.5747022611383378,0,0.1
10.210121257071936,-0.2805650126416136,-0.578702926947677,0,0.1
10.281138266560667,-0.28054190103967946,-0.5827295742069218,0,0.1
10.352649238413779,-0.2805260053059679,-0.5867850423746158,0,0.1
10.424657608411218,-0.2805044197754176,-0.5908681943166424,0,0.1
10.497166836230678,-0.2804836132413122,-0.5949798971343756,0,0.1
10.57018040561381,-0.2804700547811761,-0.5991210381365036,0,0.1
10.643701824533608,-0.2804508389737821,-0.6032904565606717,0,0.1
10.71773462536294,-0.2804259768686241,-0.6074883436584577,0,0.1
10.792282365044281,-0.2804148546617431,-0.6117169894912029,0,0.1
10.867348625260592,-0.28039810892826567,-0.6159745196511249,0,0.1
10.942937012607405,-0.2803692927896352,-0.6202604207738093,0,0.1
11.019051158766118,-0.28036070999365786,-0.624578444227983,0,0.1
11.095694720678463,-0.2803336219830061,-0.6289245348771363,0,0.1
11.172871380722214,-0.28030741606183635,-0.6333010341304598,0,0.1
11.250584846888108,-0.28030148016044804,-0.6377103447748131,0,0.1
11.328838852958,-0.28026415838381363,-0.6421468589731615,0,0.1
11.407637158684253,-0.2802471317814287,-0.6466166321121712,0,0.1
11.486983549970367,-0.2802245788388048,-0.6511169547238119,0,0.1
11.566881839052892,-0.2802029711235081,-0.655648783494815,0,0.1
11.647335864684578,-0.2801758630427071,-0.6602115883189249,0,0.1
11.728349492318808,-0.28016264418573966,-0.6648078589413416,0,0.1
11.809926614295325,-0.2801310341664893,-0.6694340293958743,0,0.1
11.892071150027233,-0.28011334068990706,-0.674094133395113,0,0.1
11.97478704618931,-0.28009020116079425,-0.6787861068468872,0,0.1
12.05807827690763,-0.28005517058067164,-0.6835093853974143,0,0.1
12.141948843950495,-0.2800470170156341,-0.6882688905335387,0,0.1
12.226402776920713,-0.28001408308456666,-0.6930585876708424,0,0.1
12.31144413344919,-0.2799886784084344,-0.6978826368753809,0,0.1
12.397076999389895,-0.2799578997329671,-0.7027396883115322,0,0.1
12.48330548901615,-0.2799411395890814,-0.7076323929331101,0,0.1
12.570133745218314,-0.27991257661727276,-0.7125577706076786,0,0.1
12.657565939702833,-0.27988514462114095,-0.7175176727382329,0,0.1
12.745606273192656,-0.27985885933514126,-0.7225123463838413,0,0.1
12.834258975629076,-0.2798401960898888,-0.7275428718885563,0,0.1
12.923528306374958,-0.27980333349085323,-0.732606168641377,0,0.1
13.013418554419374,-0.2797805848848362,-0.7377066521734077,0,0.1
