frequency_Hz,mag_dB,phase_deg,step_index,step_k
10.0,-0.14482195775910303,-0.2957753712934509,0,0.1
10.069555500567189,-0.1448174085210442,-0.29783422670213483,0,0.1
10.139594797900294,-0.1447936090310709,-0.2999047898419171,0,0.1
10.210121257071936,-0.14479091363900273,-0.30199270969140624,0,0.1
10.281138266560667,-0.14477571732142752,-0.3040934497895607,0,0.1
10.352649238413779,-0.14477156594191215,-0.30621039114807774,0,0.1
10.424657608411218,-0.14474821638964896,-0.30833938131108696,0,0.1
10.497166836230678,-0.1447325768241743,-0.3104843086781234,0,0.1
10.57018040561381,-0.14473138477797362,-0.3126462688599368,0,0.1
10.643701824533608,-0.14471439742941436,-0.31482103248140086,0,0.1
10.71773462536294,-0.14470852381207597,-0.31701258014532346,0,0.1
10.792282365044281,-0.14470033075108482,-0.3192190805287852,0,0.1
10.867348625260592,-0.14468983272608688,-0.3214406361722217,0,0.1
10.942937012607405,-0.1446703205821474,-0.32367634973892234,0,0.1
11.019051158766118,-0.14465861877134636,-0.32592882341923207,0,0.1
11.095694720678463,-0.14464465666405524,-0.3281966715439015,0,0.1
11.172871380722214,-0.14462172564318854,-0.33047897815097066,0,0.1
11.250584846888108,-0.14462346081651237,-0.3327809722940759,0,0.1
11.328838852958,-0.14459944851584317,-0.3350950775197645,0,0.1
11.407637158684253,-0.14458668632346133,-0.3374270639713408,0,0.1
11.486983549970367,-0.14456838053044077,-0.33977445805390294,0,0.1
11.566881839052892,-0.14456471959352588,-0.3421405318839239,0,0.1
11.647335864684578,-0.14454546204379778,-0.34452065861997283,0,0.1
11.728349492318808,-0.14453752091365718,-0.3469191956314141,0,0.1
11.809926614295325,-0.14451401698918617,-0.3493319804834984,0,0.1
11.892071150027233,-0.14450186398287304,-0.35176343152839284,0,0.1
11.97478704618931,-0.1444876312739461,-0.35421151838067877,0,0.1
12.05807827690763,-0.14447469875756308,-0.35667690777456107,0,0.1
12.141948843950495,-0.1444698087355142,-0.35916083781376024,0,0.1
12.226402776920713,-0.14444272051513188,-0.3616584294987181,0,0.1
12.31144413344919,-0.14443043590891905,-0.36417592310497643,0,0.1
12.397076999389895,-0.14440607670155745,-0.36670896176069984,0,0.1
12.48330548901615,-0.14439992135808422,-0.3692627669571948,0,0.1
12.570133745218314,-0.1443750054335534,-0.3718312091001835,0,0.1
12.657565939702833,-0.14436497030307427,-0.37442013776182714,0,0.1
12.745606273192656,-0.14434966276398503,-0.3770262397242388,0,0.1
12.834258975629076,-0.14432910291323858,-0.3796496270871846,0,0.1
12.923528306374958,-0.14431003561602374,-0.3822915945213338,0,0.1
13.013418554419374,-0.1442992061499896,-0.38495347039760797,0,0.1
13.10393403858367,-0.14427646197058241,-0.387631824322655,0,0.1
13.195079107728983,-0.1442552733917988,-0.39032916038753274,0,0.1
13.286858140965156,-0.144242386666955,-0.39304683534235424,0,0.1
13.379275547861162,-0.1442142874969445,-0.39578073545997877,0,0.1
13.472335768656947,-0.1441978966447582,-0.3985358690832018,0,0.1
13.566043274476765,-0.14418314969544774,-0.4013105591411161,0,0.1
13.660402567544,-0.1441566199519244,-0.4041024539913071,0,0.1
13.755418181397484,-0.14413850478082146,-0.40691542294311683,0,0.1
13.851094681109295,-0.14412882776582572,-0.40974964107535083,0,0.1
13.947436663504105,-0.14410071330637184,-0.41260018351347216,0,0.1
14.044448757380025,-0.14408108486542404,-0.41547225928302217,0,0.1
14.142135623731003,-0.14406324206712065,-0.4183647545201549,0,0.1
14.240501955970773,-0.14404048472075212,-0.42127652107566455,0,0.1
14.33955248015833,-0.14401620037162627,-0.4242083428002968,0,0.1
14.439291955225018,-0.14399041445169747,-0.4271603625752094,0,0.1
14.539725173203164,-0.1439766029824985,-0.43013538360113507,0,0.1
14.640856959456315,-0.14395125429462294,-0.4331289207649766,0,0.1
14.742692172911074,-0.14393793289736478,-0.4361457974616815,0,0.1
14.845235706290554,-0.14390640233711333,-0.439180108958667,0,0.1
14.94849248634945,-0.14388022801387373,-0.4422367181668715,0,0.1
15.05246747411074,-0.14385271234406952,-0.44531442732436366,0,0.1
15.15716566510405,-0.14383060869776088,-0.44841477410203767,0,0.1
15.26259208960566,-0.14380722016688335,-0.4515365446588475,0,0.1
15.368751812880195,-0.1437825755231564,-0.4546798934043408,0,0.1
15.475649935423972,-0.14376342944359943,-0.4578463912236754,0,0.1
15.58329159321007,-0.14373972330331442,-0.46103408718721217,0,0.1
15.69168195793509,-0.14371484981214472,-0.4642438424841892,0,0.1
15.800826237267621,-0.14368883936038868,-0.46747581697014023,0,0.1
15.910729675098453,-0.14366508560375404,-0.47073089935286666,0,0.1
16.02139755179252,-0.1436335312323739,-0.4740070698286309,0,0.1
16.13283518444261,-0.14361102224542568,-0.4773081501252141,0,0.1
16.245047927124794,-0.14357068758040495,-0.4806284096638343,0,0.1
16.358041171155712,-0.1435529147917294,-0.4839769132386519,0,0.1
16.471820345351553,-0.14352074467168024,-0.4873456536712198,0,0.1
16.586390916288924,-0.14349102535974256,-0.49073853023998887,0,0.1
16.70175838856748,-0.14346715386552664,-0.4941564937644551,0,0.1
16.817928305074386,-0.1434323494393868,-0.49759590427843914,0,0.1
16.93490624725064,-0.14340009900752262,-0.5010599856080628,0,0.1
17.052697835359233,-0.1433670748591832,-0.5045481501631122,0,0.1
17.17130872875518,-0.1433400390822133,-0.5080621458228631,0,0.1
17.290744626157405,-0.14329884911582055,-0.5115974410757108,0,0.1
17.411011265922586,-0.1432805366135724,-0.5151629079260063,0,0.1
17.53211442632081,-0.14323805427233663,-0.5187476222006013,0,0.1
17.654059925813208,-0.14320843513563183,-0.5223605306907763,0,0.1
17.776853623331515,-0.14318499130992657,-0.5260002607247902,0,0.1
17.900501418559564,-0.14314085528251508,-0.5296604862205696,0,0.1
18.02500925221672,-0.1431063360424136,-0.5333487118480483,0,0.1
18.150383106343334,-0.1430713836525665,-0.537062690250048,0,0.1
18.27662900458813,-0.14304612883659532,-0.5408051212864928,0,0.1
18.403753012497624,-0.14300370533612503,-0.5445695200520521,0,0.1
18.53176123780754,-0.1429676986192705,-0.5483619269111712,0,0.1
18.660659830736275,-0.1429347875351973,-0.5521817220431142,0,0.1
18.790454984280366,-0.1428982878300136,-0.5560274050646957,0,0.1
18.921152934512047,-0.14285487914545042,-0.559898295052887,0,0.1
19.05275996087888,-0.14282815051790493,-0.5638006579807142,0,0.1
19.18528238650542,-0.14278451046912816,-0.5677260181388983,0,0.1
19.31872657849705,-0.14274418572474637,-0.5716797921582468,0,0.1
19.453098948245852,-0.14271394958760167,-0.5756639869839546,0,0.1
19.588405951738682,-0.14266021115311364,-0.5796699134194274,0,0.1
19.72465408986733,-0.1426267460320774,-0.5837093793261253,0,0.1
19.861849908740865,-0.14258669185144093,-0.5877754476132332,0,0.1
20.00000000000015,-0.1425434605628967,-0.5918692130280182,0,0.1
20.13911100113453,-0.14249373709286572,-0.5959899556710141,0,0.1
20.279189595800737,-0.14246111851770027,-0.6001443499258735,0,0.1
20.42024251414402,-0.14240528780267664,-0.6043215120874467,0,0.1
20.56227653312149,-0.14236666352201227,-0.6085328149867786,0,0.1
20.70529847682771,-0.14233184165932605,-0.6127747979242988,0,0.1
20.849315216822593,-0.1422739618025745,-0.6170400851578967,0,0.1
20.994333672461515,-0.14223008193398798,-0.6213393304992675,0,0.1
21.14036081122778,-0.1421901637832838,-0.6256699490996765,0,0.1
21.28740364906737,-0.1421307123166122,-0.6300253854405558,0,0.1
21.43546925072604,-0.14209215355406946,-0.6344175196349651,0,0.1
21.584564730088722,-0.14204090098524993,-0.6388368468659884,0,0.1
