frequency_Hz,mag_dB,phase_deg,step_index,step_k
10.0,-34.32300755144965,0.11834133195436188,0,0.1
10.069555500567189,-34.3231563473409,0.11949194505024581,0,0.1
10.139594797900294,-34.32328599535331,0.12065934985919746,0,0.1
10.210121257071936,-34.323429979125194,0.12183905725973837,0,0.1
10.281138266560667,-34.323574924500775,0.12303312974386832,0,0.1
10.352649238413779,-34.323724192362235,0.12424128190571583,0,0.1
10.424657608411218,-34.32386106309387,0.12546612347946473,0,0.1
10.497166836230678,-34.32400563201408,0.12670496908883455,0,0.1
10.57018040561381,-34.32416460682187,0.1279570176122375,0,0.1
10.643701824533608,-34.32430788249921,0.12922688691005202,0,0.1
10.71773462536294,-34.324468940368426,0.13050985197983425,0,0.1
10.792282365044281,-34.32462771611496,0.13180908223163765,0,0.1
10.867348625260592,-34.32478422552676,0.13312480085036446,0,0.1
10.942937012607405,-34.32493848462324,0.13445723365316486,0,0.1
11.019051158766118,-34.3251005485852,0.13580506944771734,0,0.1
11.095694720678463,-34.325253702144906,0.13717109054662444,0,0.1
11.172871380722214,-34.32541134716169,0.13855347021326295,0,0.1
11.250584846888108,-34.32558688483197,0.139950324256723,0,0.1
11.328838852958,-34.32574352449525,0.14136763404759062,0,0.1
11.407637158684253,-34.32591139868953,0.1428009091449893,0,0.1
11.486983549970367,-34.3260804865928,0.1442519552491787,0,0.1
11.566881839052892,-34.326257497834625,0.14571992741697537,0,0.1
11.647335864684578,-34.32642572099766,0.14720775844268763,0,0.1
11.728349492318808,-34.32660524963042,0.14871243704957512,0,0.1
11.809926614295325,-34.326776027590064,0.15023748031291279,0,0.1
11.892071150027233,-34.32695145694843,0.15178094605736347,0,0.1
11.97478704618931,-34.327138247872156,0.1533419500352787,0,0.1
12.05807827690763,-34.32731969172033,0.15492352495924278,0,0.1
12.141948843950495,-34.32750919045326,0.15652367567702677,0,0.1
12.226402776920713,-34.32768334611066,0.15814663727628503,0,0.1
12.31144413344919,-34.327872287878414,0.15978754270275336,0,0.1
12.397076999389895,-34.328055964174744,0.1614500848797879,0,0.1
12.48330548901615,-34.328257812627946,0.16313045818316138,0,0.1
12.570133745218314,-34.328441057335006,0.16483534304583625,0,0.1
12.657565939702833,-34.328639171540935,0.1665591504939674,0,0.1
12.745606273192656,-34.328838796479296,0.16830448931840933,0,0.1
12.834258975629076,-34.3290332646269,0.17007283581399857,0,0.1
12.923528306374958,-34.329229288663555,0.17186327810728816,0,0.1
13.013418554419374,-34.32943358102125,0.17367487164587267,0,0.1
13.10393403858367,-34.329639475184464,0.1755091000528798,0,0.1
13.195079107728983,-34.32983361634376,0.1773687248287489,0,0.1
13.286858140965156,-34.33004278562431,0.17924908927497002,0,0.1
13.379275547861162,-34.33025028416464,0.18115357065246013,0,0.1
13.472335768656947,-34.33046282565077,0.1830812045712081,0,0.1
13.566043274476765,-34.33067709058467,0.1850329068587117,0,0.1
13.660402567544,-34.330886415931154,0.1870102571808786,0,0.1
13.755418181397484,-34.33110420456658,0.18901098905132782,0,0.1
13.851094681109295,-34.33133048220001,0.19103537238421844,0,0.1
13.947436663504105,-34.33153852296248,0.1930889370457485,0,0.1
14.044448757380025,-34.33176179439212,0.1951654515376284,0,0.1
14.142135623731003,-34.3319869475476,0.19726783065465217,0,0.1
14.240501955970773,-34.33221401018629,0.19939638146885877,0,0.1
14.33955248015833,-34.332432979445485,0.20155344371244088,0,0.1
14.439291955225018,-34.33266394621887,0.2037352825775094,0,0.1
14.539725173203164,-34.332900251731445,0.20594354023462377,0,0.1
14.640856959456315,-34.3331318948833,0.20818059264641392,0,0.1
14.742692172911074,-34.33336893606865,0.21044469658430018,0,0.1
14.845235706290554,-34.333601375564044,0.2127382625881922,0,0.1
14.94849248634945,-34.33383927413244,0.21505952087626753,0,0.1
15.05246747411074,-34.33407597654308,0.2174102042871437,0,0.1
15.15716566510405,-34.33431820071369,0.21978921790352424,0,0.1
15.26259208960566,-34.334559292668374,0.22219831907887871,0,0.1
15.368751812880195,-34.334805970919376,0.22463639532347562,0,0.1
15.475649935423972,-34.33505826825006,0.22710376078696187,0,0.1
15.58329159321007,-34.335306189993624,0.22960294909732434,0,0.1
15.69168195793509,-34.335559798398826,0.23213209188302908,0,0.1
15.800826237267621,-34.335812442793475,0.2346930083869086,0,0.1
15.910729675098453,-34.336067500846724,0.23728529578993116,0,0.1
16.02139755179252,-34.33632166582147,0.23991005360012765,0,0.1
16.13283518444261,-34.336585000638664,0.24256533651426582,0,0.1
16.245047927124794,-34.33683080450536,0.245257634259644,0,0.1
16.358041171155712,-34.337105904331565,0.24797649101415395,0,0.1
16.471820345351553,-34.337360206809976,0.25073387796795904,0,0.1
16.586390916288924,-34.337630512131526,0.2535215685308249,0,0.1
16.70175838856748,-34.33790014927498,0.25634381859756306,0,0.1
16.817928305074386,-34.33816581621645,0.2592017941948857,0,0.1
16.93490624725064,-34.33843423647434,0.26209426233119204,0,0.1
17.052697835359233,-34.33870210905432,0.2650223854296997,0,0.1
17.17130872875518,-34.33898284063537,0.26798325036156206,0,0.1
17.290744626157405,-34.339249742056,0.27098376195511437,0,0.1
